affiliation_country,full_name,id_affiliation,keyword,sum_paper
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,cross language text,1
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,target domain,1
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,telecommunication links,1
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,cross-language evaluation forum (clef),1
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,directory path,1
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,page content,1
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,page title,1
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,dictionary translation,1
Indonesia,"Information Systems Department, Jl. Pulomas Selatan kav.22, Jakarta Timur, Indonesia, 13210",121244510,medical imaging,1
Indonesia,"Information Systems Department, Jl. Pulomas Selatan kav.22, Jakarta Timur, Indonesia, 13210",121244510,computer science,1
Indonesia,"Department of Informatics, Jl. Rs. Fatmawati, Pondok Labu, South Jakarta, DKI Jakarta, Jakarta, Indonesia, 12450",122540792,e-livestock indonesia,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,virtual detection zone,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,data stream,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,euclidean distance,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,correlation methods,1
Finland,"Department of Culture and Arts, Albertinkuja 20, Oulu, Finland, 90101",119094094,educational reform,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,video recording,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,intelligent vehicle highway systems,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,mobile devices,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,capacity,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,critical jam,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,density,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,flow,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,free flow speed,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,fundamental diagram,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,jam density,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,macroscopic model,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,object recognition,1
Indonesia,"Department of Industrial Engineering, Jl. Srengseng Sawah, Jagakarsa, South Jakarta, Jakarta, Jakarta, Indonesia, 12640",114777814,erp,1
Indonesia,"Department of Industrial Engineering, Jl. Srengseng Sawah, Jagakarsa, South Jakarta, Jakarta, Jakarta, Indonesia, 12640",114777814,human resource management,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,circadian rhythms,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,visual inspection,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,wavelet domain,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,wavelet thresholding,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,mean square error,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,noise pollution control,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,signal denoising,1
Indonesia,"School of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113397046,technology acceptance model,1
Indonesia,"Department of Industrial Engineering, Jl. Srengseng Sawah, Jagakarsa, South Jakarta, Jakarta, Jakarta, Indonesia, 12640",114777814,asap,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,algorithms,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,twitter,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,social sciences,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,principal component analysis,1
Indonesia,"Department of Industrial Engineering, Jl. Srengseng Sawah, Jagakarsa, South Jakarta, Jakarta, Jakarta, Indonesia, 12640",114777814,open source system,1
Indonesia,"Department of Industrial Engineering, Jl. Srengseng Sawah, Jagakarsa, South Jakarta, Jakarta, Jakarta, Indonesia, 12640",114777814,odoo payroll,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,non intrusive sensor,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,wave speed,1
Indonesia,"Information Systems Department, Jl. Pulomas Selatan kav.22, Jakarta Timur, Indonesia, 13210",121244510,information systems,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,intelligent traffic systems,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,vehicle speed,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,information sources,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,inteligent transportation system (its),1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,speed accuracy,1
Finland,"Department of Culture and Arts, Albertinkuja 20, Oulu, Finland, 90101",119094094,pilot project,1
Finland,"Department of Culture and Arts, Albertinkuja 20, Oulu, Finland, 90101",119094094,management in education.,1
Finland,"Department of Culture and Arts, Albertinkuja 20, Oulu, Finland, 90101",119094094,globalised education,1
Finland,"Department of Culture and Arts, Albertinkuja 20, Oulu, Finland, 90101",119094094,education export,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,traffic problems,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,video processing,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,mobile agents,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,video signal processing,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,lvq,1
Finland,"Department of Culture and Arts, Albertinkuja 20, Oulu, Finland, 90101",119094094,social enterprise,1
Finland,"Department of Culture and Arts, Albertinkuja 20, Oulu, Finland, 90101",119094094,project-based learning,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,speed estimation,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,pin-hole models,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,hole-filling,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,traffic data,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,traffic prediction,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,traffic visualization,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,background subtraction,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,adaptive neuro fuzzy inference system (anfis),1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,closed-circuit television (cctv),1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,integrated intelligent transport system (its),1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,virtual detection zone (vdz),1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,traffic information,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,headlights,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,speed regulators,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,low light conditions,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,normalized cross-correlation,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,number of vehicles,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,speed measurement,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,thresholding,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,stationary wavelet transforms,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,soft threshold,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,optimal selection,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,sleep stage classification,1
Indonesia,"Depok, Depok, Java, Indonesia, 16424",115604549,ahp,1
Indonesia,"Depok, Depok, Java, Indonesia, 16424",115604549,cloud computing,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,object recognition,1
Indonesia,"School of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113397046,continuous improvement,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,sleep research,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,polysomnography,1
Indonesia,"School of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113397046,sem-pls,1
Indonesia,"School of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113397046,acceptance,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,sleep stage,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,sleep stages classifications,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,codebooks,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,human bodies,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,batik,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,motif,1
Indonesia,"Depok, Depok, Java, Indonesia, 16424",115604549,information technology,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,graphic methods,1
Indonesia,"Depok, Depok, Java, Indonesia, 16424",115604549,bcor,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,accounting,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,accounting information system,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,politics,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,nlp,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,survey,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,indonesia,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,algorithms,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,vector quantization,1
Indonesia,"Depok, Depok, Java, Indonesia, 16424",115604549,cloud deployment,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,sentiment analysis,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,machine learning,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,time series,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,generalized learning vector quantization,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,twitter,1
Indonesia,"Universitas Maarif Hasyim Latif, Sidoarjo, Sidoarjo, Indonesia",118449433,systematic literature review,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,hough transform,1
